Description,Quantity,Average_Daily_Sales,Current_Stock,Reorder_Level,Need_Reorder,Recommended_Order
BEWARE OF THE CAT METAL SIGN ,4027,10.796246648793566,210,76.0,False,0.0
BICYCLE PUNCTURE REPAIR KIT ,1731,4.640750670241287,133,32.0,False,0.0
BICYCLE SAFTEY WALL ART,458,1.227882037533512,196,9.0,False,0.0
BIG DOUGHNUT FRIDGE MAGNETS,1266,3.3941018766756033,335,24.0,False,0.0
BIG POLKADOT MUG,6,0.0160857908847185,473,0.0,False,0.0
BILI NUT AND WOOD NECKLACE,48,0.128686327077748,358,1.0,False,0.0
BINGO SET,1553,4.163538873994638,268,29.0,False,0.0
BIRD BOX CHRISTMAS TREE DECORATION,22,0.058981233243967826,157,0.0,False,0.0
BIRD DECORATION GREEN POLKADOT,390,1.0455764075067024,261,7.0,False,0.0
BIRD DECORATION RED RETROSPOT,760,2.037533512064343,452,14.0,False,0.0
BIRD HOUSE HOT WATER BOTTLE,618,1.6568364611260054,429,12.0,False,0.0
BIRD ON BRANCH CANVAS SCREEN,11,0.029490616621983913,412,0.0,False,0.0
BIRDCAGE DECORATION TEALIGHT HOLDER,650,1.742627345844504,355,12.0,False,0.0
BIRDHOUSE DECORATION MAGIC GARDEN,520,1.3941018766756033,460,10.0,False,0.0
BIRDHOUSE GARDEN MARKER ,1417,3.798927613941019,156,27.0,False,0.0
BIRDS MOBILE VINTAGE DESIGN,183,0.4906166219839142,157,3.0,False,0.0
BIRTHDAY BANNER TAPE,24,0.064343163538874,361,0.0,False,0.0
BIRTHDAY BANQUET GIFT WRAP,975,2.613941018766756,208,18.0,False,0.0
"BIRTHDAY CARD, RETRO SPOT",1848,4.954423592493297,317,35.0,False,0.0
BIRTHDAY PARTY CORDON BARRIER TAPE,436,1.1689008042895441,498,8.0,False,0.0
BISCUIT TIN 50'S CHRISTMAS,2060,5.522788203753351,426,39.0,False,0.0
BISCUIT TIN VINTAGE CHRISTMAS,1635,4.383378016085791,433,31.0,False,0.0
BISCUIT TIN VINTAGE GREEN,434,1.1635388739946382,137,8.0,False,0.0
BISCUIT TIN VINTAGE LEAF,24,0.064343163538874,48,0.0,False,0.0
BISCUIT TIN VINTAGE RED,572,1.5335120643431635,347,11.0,False,0.0
BISCUITS SMALL BOWL LIGHT BLUE,1039,2.785522788203753,369,19.0,False,0.0
BLACK 3 BEAD DROP EARRINGS,6,0.0160857908847185,138,0.0,False,0.0
BLACK AND WHITE CAT BOWL,1357,3.6380697050938338,276,25.0,False,0.0
BLACK AND WHITE DOG BOWL,1194,3.201072386058981,485,22.0,False,0.0
BLACK BAROQUE CARRIAGE CLOCK,17,0.045576407506702415,450,0.0,False,0.0
BLACK BAROQUE WALL CLOCK ,44,0.11796246648793565,482,1.0,False,0.0
BLACK BIRD GARDEN DESIGN MUG,105,0.28150134048257375,443,2.0,False,0.0
BLACK CANDELABRA T-LIGHT HOLDER,694,1.8605898123324396,160,13.0,False,0.0
BLACK CHAMPAGNE GLASS,1517,4.067024128686327,424,28.0,False,0.0
BLACK CHERRY LIGHTS,8,0.021447721179624665,487,0.0,False,0.0
BLACK CHRISTMAS FLOCK DROPLET ,24,0.064343163538874,307,0.0,False,0.0
BLACK CHRISTMAS TREE 120CM,209,0.5603217158176944,108,4.0,False,0.0
BLACK CHRISTMAS TREE 60CM,554,1.4852546916890081,272,10.0,False,0.0
BLACK CHUNKY BEAD BRACELET W STRAP,11,0.029490616621983913,261,0.0,False,0.0
BLACK CRYSTAL DROP EARRINGS,7,0.01876675603217158,153,0.0,False,0.0
BLACK DIAMANTE EXPANDABLE RING,21,0.05630026809651475,355,0.0,False,0.0
BLACK DIAMOND CLUSTER NECKLACE,2,0.005361930294906166,121,0.0,False,0.0
BLACK DINER WALL CLOCK,53,0.14209115281501342,69,1.0,False,0.0
BLACK DROP CRYSTAL NECKLACE,12,0.032171581769437,378,0.0,False,0.0
BLACK DROP EARRINGS W LONG BEADS,1,0.002680965147453083,11,0.0,False,0.0
BLACK EAR MUFF HEADPHONES,37,0.09919571045576407,394,1.0,False,0.0
BLACK ENAMEL FLOWER RING,64,0.17158176943699732,313,1.0,False,0.0
BLACK ENCHANTED FOREST PLACEMAT,585,1.5683646112600536,263,11.0,False,0.0
BLACK FEATHER CHRISTMAS DECORATION,96,0.257372654155496,149,2.0,False,0.0
BLACK FINE BEAD NECKLACE W TASSEL,1,0.002680965147453083,462,0.0,False,0.0
BLACK FLOWER CANDLE PLATE,7,0.01876675603217158,46,0.0,False,0.0
BLACK GEMSTONE BRACELET,3,0.00804289544235925,169,0.0,False,0.0
BLACK GEMSTONE NECKLACE 45CM,4,0.010723860589812333,18,0.0,False,0.0
BLACK GLASS BRACELET W HEART CHARMS,3,0.00804289544235925,242,0.0,False,0.0
BLACK GRAND BAROQUE PHOTO FRAME,48,0.128686327077748,108,1.0,False,0.0
BLACK HEART CARD HOLDER,4844,12.986595174262735,156,91.0,False,0.0
BLACK KITCHEN SCALES,504,1.351206434316354,313,9.0,False,0.0
BLACK LOVE BIRD CANDLE,201,0.5388739946380697,217,4.0,False,0.0
BLACK LOVE BIRD T-LIGHT HOLDER,145,0.38873994638069703,140,3.0,False,0.0
BLACK MEDIUM GLASS CAKE STAND,19,0.05093833780160858,413,0.0,False,0.0
BLACK MINI TAPE MEASURE ,158,0.42359249329758714,161,3.0,False,0.0
BLACK ORANGE SQUEEZER,138,0.3699731903485255,63,3.0,False,0.0
BLACK PHOTO ALBUM ,15,0.040214477211796246,129,0.0,False,0.0
BLACK PIRATE TREASURE CHEST,437,1.1715817694369972,170,8.0,False,0.0
BLACK RECORD COVER FRAME,11406,30.579088471849865,417,214.0,False,0.0
BLACK SIL'T SQU CANDLE PLATE ,16,0.04289544235924933,125,0.0,False,0.0
BLACK SILOUETTE CANDLE PLATE,137,0.3672922252010724,84,3.0,False,0.0
BLACK SMALL GLASS CAKE STAND,61,0.16353887399463807,122,1.0,False,0.0
BLACK SQUARE TABLE CLOCK,95,0.2546916890080429,465,2.0,False,0.0
BLACK STITCHED WALL CLOCK,697,1.8686327077747988,429,13.0,False,0.0
BLACK SWEETHEART BRACELET,67,0.17962466487935658,431,1.0,False,0.0
BLACK TEA TOWEL CLASSIC DESIGN,694,1.8605898123324396,113,13.0,False,0.0
"BLACK TEA,COFFEE,SUGAR JARS",451,1.2091152815013404,349,8.0,False,0.0
BLACK VINT ART DEC CRYSTAL BRACELET,1,0.002680965147453083,263,0.0,False,0.0
BLACK VINT ART DEC CRYSTAL NECKLACE,8,0.021447721179624665,236,0.0,False,0.0
BLACK VINTAGE  CRYSTAL EARRINGS,11,0.029490616621983913,121,0.0,False,0.0
BLACK WINE GLASS,1672,4.482573726541555,482,31.0,False,0.0
BLACK+WHITE NECKLACE W TASSEL,13,0.03485254691689008,108,0.0,False,0.0
BLACK/BLUE POLKADOT UMBRELLA,1133,3.037533512064343,162,21.0,False,0.0
BLACK/WHITE GLASS/SILVER BRACELET,7,0.01876675603217158,358,0.0,False,0.0
BLACKCHRISTMAS TREE 30CM,1,0.002680965147453083,411,0.0,False,0.0
BLING KEY RING STAND,6,0.0160857908847185,393,0.0,False,0.0
BLOND DOLL DOORSTOP,115,0.30831099195710454,375,2.0,False,0.0
BLOSSOM  IMAGES NOTEBOOK SET,498,1.3351206434316354,347,9.0,False,0.0
BLOSSOM IMAGES GIFT WRAP SET,751,2.013404825737265,203,14.0,False,0.0
BLOSSOM IMAGES SCRAP BOOK SET,1,0.002680965147453083,319,0.0,False,0.0
BLUE  DIAMANTE PEN IN GIFT BOX,61,0.16353887399463807,172,1.0,False,0.0
BLUE  TILE HOOK,85,0.22788203753351208,217,2.0,False,0.0
BLUE  VOILE LAMPSHADE,86,0.23056300268096513,454,2.0,False,0.0
BLUE & WHITE BREAKFAST TRAY,73,0.19571045576407506,178,1.0,False,0.0
BLUE 3 PIECE POLKADOT CUTLERY SET,1170,3.136729222520107,493,22.0,False,0.0
BLUE BIRDHOUSE DECORATION,376,1.0080428954423593,170,7.0,False,0.0
BLUE BLOSSOM HAIR CLIP,64,0.17158176943699732,77,1.0,False,0.0
BLUE BREAKFAST CUP AND SAUCER ,4,0.010723860589812333,298,0.0,False,0.0
BLUE BUNNY EASTER EGG BASKET,157,0.42091152815013405,407,3.0,False,0.0
BLUE CALCULATOR RULER,462,1.2386058981233243,286,9.0,False,0.0
BLUE CAT BISCUIT BARREL PINK HEART,57,0.15281501340482573,313,1.0,False,0.0
BLUE CHARLIE+LOLA PERSONAL DOORSIGN,976,2.616621983914209,413,18.0,False,0.0
BLUE CHECK BAG W HANDLE 34X20CM,17,0.045576407506702415,393,0.0,False,0.0
BLUE CHENILLE SHAGGY CUSHION COVER ,43,0.11528150134048257,401,1.0,False,0.0
BLUE CIRCLES DESIGN MONKEY DOLL,63,0.16890080428954424,144,1.0,False,0.0
BLUE CIRCLES DESIGN TEDDY,52,0.13941018766756033,204,1.0,False,0.0
BLUE CLIMBING HYDRANGA ART FLOWER,38,0.10187667560321716,410,1.0,False,0.0
BLUE COAT RACK PARIS FASHION,428,1.1474530831099197,137,8.0,False,0.0
BLUE CRUSOE CHECK LAMPSHADE,9,0.024128686327077747,42,0.0,False,0.0
BLUE CUSHION COVER WITH FLOWER,29,0.0777479892761394,185,1.0,False,0.0
BLUE DAISY MOBILE,172,0.46112600536193027,469,3.0,False,0.0
BLUE DELPHINIUM ARTIFICIAL FLOWER,99,0.26541554959785524,452,2.0,False,0.0
BLUE DINER WALL CLOCK,907,2.4316353887399464,380,17.0,False,0.0
BLUE DISCO HANDBAG,31,0.08310991957104558,479,1.0,False,0.0
BLUE DRAGONFLY HELICOPTER,47,0.1260053619302949,384,1.0,False,0.0
BLUE DRAWER KNOB ACRYLIC EDWARDIAN,1574,4.2198391420911525,31,30.0,False,0.0
BLUE EASTER EGG HUNT START POST,9,0.024128686327077747,247,0.0,False,0.0
BLUE EGG  SPOON,1718,4.605898123324397,167,32.0,False,0.0
BLUE FELT EASTER EGG BASKET,350,0.938337801608579,47,7.0,False,0.0
BLUE FELT HANGING HEART WITH FLOWER,6,0.0160857908847185,239,0.0,False,0.0
BLUE FLOCK CUSHION COVER ,6,0.0160857908847185,374,0.0,False,0.0
BLUE FLOCK GLASS CANDLEHOLDER,644,1.7265415549597856,60,12.0,False,0.0
BLUE FLOWER DES PURSE,44,0.11796246648793565,447,1.0,False,0.0
BLUE FLY SWAT,135,0.36193029490616624,273,3.0,False,0.0
BLUE GEISHA GIRL ,20,0.05361930294906166,292,0.0,False,0.0
BLUE GIANT GARDEN THERMOMETER,427,1.1447721179624666,36,8.0,False,0.0
BLUE GINGHAM ROSE CUSHION COVER,2,0.005361930294906166,235,0.0,False,0.0
BLUE GLASS CHUNKY CHARM BRACELET,9,0.024128686327077747,286,0.0,False,0.0
BLUE GLASS GEMS IN BAG,427,1.1447721179624666,295,8.0,False,0.0
BLUE GREEN EMBROIDERY COSMETIC BAG,3,0.00804289544235925,106,0.0,False,0.0
BLUE HANGING GINGHAM EASTER HEN,32,0.08579088471849866,293,1.0,False,0.0
BLUE HAPPY BIRTHDAY BUNTING,1950,5.227882037533512,376,37.0,False,0.0
BLUE HARMONICA IN BOX ,7434,19.93029490616622,457,140.0,False,0.0
BLUE HEART COMPACT MIRROR,125,0.3351206434316354,490,2.0,False,0.0
BLUE HOLE PUNCH,13,0.03485254691689008,462,0.0,False,0.0
BLUE JUICY FRUIT PHOTO FRAME,82,0.21983914209115282,326,2.0,False,0.0
BLUE KNITTED EGG COSY,150,0.40214477211796246,313,3.0,False,0.0
BLUE KNITTED HEN ,91,0.24396782841823056,156,2.0,False,0.0
BLUE LEAVES AND BEADS PHONE CHARM,1,0.002680965147453083,13,0.0,False,0.0
BLUE MONTE CARLO HANDBAG,24,0.064343163538874,44,0.0,False,0.0
BLUE MURANO TWIST BRACELET,20,0.05361930294906166,201,0.0,False,0.0
BLUE MURANO TWIST NECKLACE,4,0.010723860589812333,58,0.0,False,0.0
BLUE NETTING STORAGE HANGER,8,0.021447721179624665,26,0.0,False,0.0
BLUE NEW BAROQUE CANDLESTICK CANDLE,439,1.1769436997319034,181,8.0,False,0.0
BLUE NEW BAROQUE FLOCK CANDLESTICK,1,0.002680965147453083,229,0.0,False,0.0
BLUE ORGANDY ROUND LAMPSHADE W BEA,12,0.032171581769437,167,0.0,False,0.0
BLUE OWL SOFT TOY,489,1.3109919571045576,486,9.0,False,0.0
BLUE PADDED SOFT MOBILE,1,0.002680965147453083,55,0.0,False,0.0
BLUE PAINTED KASHMIRI CHAIR,3,0.00804289544235925,382,0.0,False,0.0
BLUE PAISLEY JOURNAL ,217,0.5817694369973191,15,4.0,False,0.0
BLUE PAISLEY NOTEBOOK,56,0.15013404825737264,108,1.0,False,0.0
BLUE PAISLEY POCKET BOOK,292,0.7828418230563002,389,5.0,False,0.0
BLUE PAISLEY SKETCHBOOK,110,0.2949061662198391,242,2.0,False,0.0
BLUE PAISLEY TISSUE BOX,668,1.7908847184986596,46,13.0,False,0.0
BLUE PAPER PARASOL ,307,0.8230563002680965,289,6.0,False,0.0
BLUE PARTY BAGS ,1451,3.8900804289544237,358,27.0,False,0.0
BLUE PATCH PURSE PINK HEART,166,0.4450402144772118,311,3.0,False,0.0
BLUE POLKADOT BEAKER ,2812,7.538873994638069,190,53.0,False,0.0
BLUE POLKADOT BOWL,2729,7.316353887399464,104,51.0,False,0.0
BLUE POLKADOT COFFEE MUG,2047,5.487935656836461,108,38.0,False,0.0
BLUE POLKADOT CUP,3156,8.46112600536193,197,59.0,False,0.0
BLUE POLKADOT EGG CUP ,1016,2.7238605898123325,490,19.0,False,0.0
BLUE POLKADOT GARDEN PARASOL,148,0.3967828418230563,125,3.0,False,0.0
BLUE POLKADOT KIDS BAG,228,0.6112600536193029,200,4.0,False,0.0
BLUE POLKADOT LUGGAGE TAG ,150,0.40214477211796246,262,3.0,False,0.0
BLUE POLKADOT PASSPORT COVER,231,0.6193029490616622,478,4.0,False,0.0
BLUE POLKADOT PLATE ,2131,5.71313672922252,425,40.0,False,0.0
BLUE POLKADOT PUDDING BOWL,29,0.0777479892761394,480,1.0,False,0.0
BLUE POLKADOT PURSE ,9,0.024128686327077747,170,0.0,False,0.0
BLUE POLKADOT WASHING UP GLOVES,367,0.9839142091152815,265,7.0,False,0.0
BLUE POLKADOT WRAP,6925,18.5656836461126,332,130.0,False,0.0
BLUE POT PLANT CANDLE ,263,0.7050938337801609,137,5.0,False,0.0
BLUE PUDDING SPOON,1010,2.707774798927614,27,19.0,False,0.0
BLUE REFECTORY CLOCK ,162,0.4343163538873995,290,3.0,False,0.0
BLUE RETRO KITCHEN WALL CLOCK,35,0.0938337801608579,499,1.0,False,0.0
BLUE ROSE FABRIC MIRROR,409,1.096514745308311,232,8.0,False,0.0
BLUE ROSE PATCH PURSE PINK BUTTERFL,32,0.08579088471849866,63,1.0,False,0.0
BLUE ROUND COMPACT MIRROR,88,0.2359249329758713,67,2.0,False,0.0
BLUE SAVANNAH PICNIC HAMPER FOR 2,69,0.18498659517426275,332,1.0,False,0.0
BLUE SCANDINAVIAN PAISLEY WRAP,1000,2.680965147453083,369,19.0,False,0.0
BLUE SCOTTIE DOG W FLOWER PATTERN,134,0.35924932975871315,183,3.0,False,0.0
BLUE SHARK HELICOPTER,2,0.005361930294906166,289,0.0,False,0.0
BLUE SPOT CERAMIC DRAWER KNOB,4004,10.734584450402144,123,75.0,False,0.0
BLUE SQUARE COMPACT MIRROR,51,0.13672922252010725,297,1.0,False,0.0
BLUE STONES ON WIRE FOR CANDLE,404,1.0831099195710456,440,8.0,False,0.0
BLUE STRIPE CERAMIC DRAWER KNOB,4969,13.32171581769437,351,93.0,False,0.0
BLUE STRIPES SHOULDER BAG,9,0.024128686327077747,160,0.0,False,0.0
BLUE SWEETHEART BRACELET,20,0.05361930294906166,459,0.0,False,0.0
BLUE TABLE RUN FLOWER,45,0.12064343163538874,136,1.0,False,0.0
BLUE TEA TOWEL CLASSIC DESIGN,448,1.2010723860589811,164,8.0,False,0.0
BLUE TEATIME PRINT BOWL ,10,0.02680965147453083,499,0.0,False,0.0
BLUE TILED TRAY,8,0.021447721179624665,395,0.0,False,0.0
BLUE TRAVEL FIRST AID KIT,34,0.09115281501340483,483,1.0,False,0.0
BLUE TV TRAY TABLE ,76,0.2037533512064343,282,1.0,False,0.0
BLUE VICTORIAN FABRIC OVAL BOX,811,2.1742627345844503,113,15.0,False,0.0
BLUE VINTAGE SPOT BEAKER,4901,13.13941018766756,426,92.0,False,0.0
BLUE WHITE PLASTIC RINGS LAMPSHADE,14,0.03753351206434316,402,0.0,False,0.0
BLUE WIRE SPIRAL CANDLE HOLDER,11,0.029490616621983913,308,0.0,False,0.0
BLUE/CREAM STRIPE CUSHION COVER ,622,1.6675603217158177,255,12.0,False,0.0
BLUE/GREEN SHELL NECKLACE W PENDANT,1,0.002680965147453083,185,0.0,False,0.0
BLUE/NAT SHELL NECKLACE W PENDANT,1,0.002680965147453083,48,0.0,False,0.0
BLUE/YELLOW CERAMIC CANDLE HOLDER,4,0.010723860589812333,486,0.0,False,0.0
BLUE/YELLOW FLOWER DESIGN BIG MUG,31,0.08310991957104558,179,1.0,False,0.0
BOHEMIAN COLLAGE STATIONERY SET,471,1.262734584450402,256,9.0,False,0.0
BOOM BOX SPEAKER BOYS,176,0.4718498659517426,35,3.0,False,0.0
BOOM BOX SPEAKER GIRLS,487,1.3056300268096515,364,9.0,False,0.0
BOOZE & WOMEN GREETING CARD ,457,1.225201072386059,315,9.0,False,0.0
BOTANICAL GARDENS WALL CLOCK ,259,0.6943699731903485,418,5.0,False,0.0
BOTANICAL LAVENDER BIRTHDAY CARD,363,0.9731903485254692,417,7.0,False,0.0
BOTANICAL LAVENDER GIFT WRAP ,475,1.2734584450402144,22,9.0,False,0.0
BOTANICAL LILY GIFT WRAP,250,0.6702412868632708,325,5.0,False,0.0
BOTANICAL LILY GREETING CARD,361,0.967828418230563,400,7.0,False,0.0
BOTANICAL ROSE GIFT WRAP,725,1.9436997319034852,322,14.0,False,0.0
BOTANICAL ROSE GREETING CARD,336,0.900804289544236,45,6.0,False,0.0
BOTTLE BAG RETROSPOT ,1038,2.7828418230563003,182,19.0,False,0.0
BOUDOIR SQUARE TISSUE BOX,1957,5.246648793565684,29,37.0,True,8.0
BOX OF 24 COCKTAIL PARASOLS,6808,18.25201072386059,330,128.0,False,0.0
BOX OF 6 ASSORTED COLOUR TEASPOONS,295,0.7908847184986595,273,6.0,False,0.0
BOX OF 6 CHRISTMAS CAKE DECORATIONS,1712,4.589812332439679,409,32.0,False,0.0
BOX OF 6 MINI 50'S CRACKERS,3539,9.487935656836461,151,66.0,False,0.0
BOX OF 6 MINI VINTAGE CRACKERS,3647,9.777479892761393,469,68.0,False,0.0
BOX OF 9 PEBBLE CANDLES,453,1.2144772117962466,380,9.0,False,0.0
BOX OF VINTAGE ALPHABET BLOCKS,1295,3.4718498659517425,480,24.0,False,0.0
BOX OF VINTAGE JIGSAW BLOCKS ,920,2.4664879356568363,152,17.0,False,0.0
BOX/12 CHICK & EGG IN BASKET,122,0.32707774798927614,101,2.0,False,0.0
BOYS ALPHABET IRON ON PATCHES,1248,3.3458445040214477,363,23.0,False,0.0
BOYS VINTAGE TIN SEASIDE BUCKET,1206,3.233243967828418,331,23.0,False,0.0
BREAD BIN DINER STYLE IVORY,847,2.2707774798927614,297,16.0,False,0.0
BREAD BIN DINER STYLE MINT,304,0.8150134048257373,224,6.0,False,0.0
BREAD BIN DINER STYLE PINK,302,0.8096514745308311,456,6.0,False,0.0
BREAD BIN DINER STYLE RED ,626,1.67828418230563,351,12.0,False,0.0
"BREAD BIN, DINER STYLE, IVORY",4,0.010723860589812333,60,0.0,False,0.0
"BREAD BIN, DINER STYLE, MINT",4,0.010723860589812333,162,0.0,False,0.0
BRIGHT BLUES RIBBONS ,539,1.4450402144772119,195,10.0,False,0.0
BROCADE RING PURSE ,22963,61.56300268096515,72,431.0,True,359.0
BROCANTE COAT RACK,205,0.5495978552278821,199,4.0,False,0.0
BROCANTE SHELF WITH HOOKS,155,0.4155495978552279,134,3.0,False,0.0
BROWN  PIRATE TREASURE CHEST ,220,0.5898123324396782,159,4.0,False,0.0
BROWN CHECK CAT DOORSTOP ,233,0.6246648793565683,323,4.0,False,0.0
BROWN KUKUI COCONUT SEED NECKLACE,74,0.19839142091152814,67,1.0,False,0.0
BUBBLEGUM RING ASSORTED,11891,31.87935656836461,351,223.0,False,0.0
BUFFALO BILL TREASURE BOOK BOX,1855,4.97319034852547,314,35.0,False,0.0
BUFFALO BILL WALL ART ,246,0.6595174262734584,189,5.0,False,0.0
BULL DOG BOTTLE OPENER,778,2.0857908847184987,179,15.0,False,0.0
BULL DOG BOTTLE TOP WALL CLOCK,185,0.4959785522788204,335,3.0,False,0.0
BUNDLE OF 3 ALPHABET EXERCISE BOOKS,3286,8.809651474530831,280,62.0,False,0.0
BUNDLE OF 3 RETRO EXERCISE BOOKS,60,0.16085790884718498,63,1.0,False,0.0
BUNDLE OF 3 RETRO NOTE BOOKS,2116,5.672922252010724,453,40.0,False,0.0
BUNDLE OF 3 SCHOOL EXERCISE BOOKS  ,1678,4.498659517426273,110,31.0,False,0.0
BUNNY DECORATION MAGIC GARDEN,485,1.3002680965147453,490,9.0,False,0.0
BUNNY EGG BOX,183,0.4906166219839142,273,3.0,False,0.0
BUNNY EGG GARLAND,413,1.1072386058981234,62,8.0,False,0.0
BUNNY WOODEN PAINTED WITH BIRD ,852,2.284182305630027,69,16.0,False,0.0
BUNNY WOODEN PAINTED WITH FLOWER ,495,1.3270777479892761,117,9.0,False,0.0
"BUNTING , SPOTTY ",146,0.3914209115281501,14,3.0,False,0.0
BUTTERFLIES STICKERS,525,1.4075067024128687,112,10.0,False,0.0
BUTTERFLY CROCHET FOOD COVER,123,0.3297587131367292,205,2.0,False,0.0
BUTTERFLY CUSHION COVER,8,0.021447721179624665,271,0.0,False,0.0
BUTTERFLY HAIR BAND,16,0.04289544235924933,374,0.0,False,0.0
BUTTON BOX ,1072,2.8739946380697052,489,20.0,False,0.0
BUTTONS AND STRIPES NOTEBOOK ,13,0.03485254691689008,381,0.0,False,0.0
Bank Charges,12,0.032171581769437,359,0.0,False,0.0
CABIN BAG VINTAGE PAISLEY,64,0.17158176943699732,56,1.0,False,0.0
CABIN BAG VINTAGE RETROSPOT,160,0.4289544235924933,364,3.0,False,0.0
CACTI T-LIGHT CANDLES,5217,13.986595174262735,320,98.0,False,0.0
CAKE PLATE LOVEBIRD PINK,315,0.8445040214477212,433,6.0,False,0.0
CAKE PLATE LOVEBIRD WHITE,824,2.2091152815013406,317,15.0,False,0.0
CAKE SHOP  STICKER SHEET,57,0.15281501340482573,153,1.0,False,0.0
CAKE STAND 3 TIER MAGIC GARDEN,308,0.8257372654155496,278,6.0,False,0.0
CAKE STAND LACE WHITE,1,0.002680965147453083,379,0.0,False,0.0
CAKE STAND LOVEBIRD 2 TIER PINK,124,0.3324396782841823,133,2.0,False,0.0
CAKE STAND LOVEBIRD 2 TIER WHITE,214,0.5737265415549598,115,4.0,False,0.0
CAKE STAND VICTORIAN FILIGREE LARGE,8,0.021447721179624665,167,0.0,False,0.0
CAKE STAND VICTORIAN FILIGREE MED,74,0.19839142091152814,156,1.0,False,0.0
CAKE STAND VICTORIAN FILIGREE SMALL,206,0.5522788203753352,154,4.0,False,0.0
CAKE STAND WHITE TWO TIER LACE,330,0.8847184986595175,129,6.0,False,0.0
CAKES AND BOWS GIFT  TAPE,1017,2.7265415549597853,328,19.0,False,0.0
CAKES AND RABBITS DESIGN FLANNEL ,57,0.15281501340482573,284,1.0,False,0.0
"CAKESTAND, 3 TIER, LOVEHEART",2,0.005361930294906166,101,0.0,False,0.0
CALENDAR FAMILY FAVOURITES,153,0.4101876675603217,67,3.0,False,0.0
CALENDAR IN SEASON DESIGN,478,1.2815013404825737,448,9.0,False,0.0
CALENDAR PAPER CUT DESIGN,1768,4.7399463806970505,355,33.0,False,0.0
CAMOUFLAGE DESIGN TEDDY,1630,4.369973190348525,238,31.0,False,0.0
CAMOUFLAGE EAR MUFF HEADPHONES,40,0.10723860589812333,483,1.0,False,0.0
CAMOUFLAGE LED TORCH,2628,7.045576407506703,126,49.0,False,0.0
CAMPHOR WOOD PORTOBELLO MUSHROOM,147,0.3941018766756032,327,3.0,False,0.0
CANDLE HOLDER SILVER MADELINE,193,0.517426273458445,288,4.0,False,0.0
CANDLE PLATE LACE WHITE,114,0.30563002680965146,136,2.0,False,0.0
CANDLEHOLDER PINK HANGING HEART,2046,5.485254691689008,402,38.0,False,0.0
CANDY HEART HANGING DECORATION,1265,3.39142091152815,405,24.0,False,0.0
CANDY SHOP  STICKER SHEET,175,0.4691689008042895,138,3.0,False,0.0
CANDY SPOT BUNNY,14,0.03753351206434316,67,0.0,False,0.0
CANDY SPOT CUSHION COVER,40,0.10723860589812333,131,1.0,False,0.0
CANDY SPOT EGG WARMER HARE,451,1.2091152815013404,10,8.0,False,0.0
CANDY SPOT EGG WARMER RABBIT,502,1.3458445040214477,248,9.0,False,0.0
CANDY SPOT HAND BAG,188,0.5040214477211796,299,4.0,False,0.0
CANDY SPOT HEART DECORATION,45,0.12064343163538874,105,1.0,False,0.0
CANDY SPOT TEA COSY,27,0.07238605898123325,135,1.0,False,0.0
CANNABIS LEAF BEAD CURTAIN,36,0.09651474530831099,127,1.0,False,0.0
CANNISTER VINTAGE LEAF DESIGN,12,0.032171581769437,57,0.0,False,0.0
CAPIZ CHANDELIER,1,0.002680965147453083,98,0.0,False,0.0
CARAVAN SQUARE TISSUE BOX,1405,3.766756032171582,497,26.0,False,0.0
CARD BILLBOARD FONT,5038,13.506702412868632,246,95.0,False,0.0
CARD BIRTHDAY COWBOY,3367,9.026809651474531,382,63.0,False,0.0
CARD CAT AND TREE ,1560,4.18230563002681,394,29.0,False,0.0
CARD CHRISTMAS VILLAGE,3162,8.47721179624665,281,59.0,False,0.0
CARD CIRCUS PARADE,3088,8.27882037533512,198,58.0,False,0.0
CARD DOG AND BALL ,1170,3.136729222520107,496,22.0,False,0.0
CARD DOLLY GIRL ,4319,11.579088471849866,201,81.0,False,0.0
CARD GINGHAM ROSE ,2678,7.1796246648793565,456,50.0,False,0.0
CARD HOLDER GINGHAM HEART,605,1.6219839142091153,78,11.0,False,0.0
CARD HOLDER LOVE BIRD LARGE ,220,0.5898123324396782,287,4.0,False,0.0
CARD HOLDER LOVE BIRD SMALL,320,0.8579088471849866,358,6.0,False,0.0
CARD I LOVE LONDON ,3309,8.871313672922252,256,62.0,False,0.0
CARD MOTORBIKE SANTA,3438,9.2171581769437,460,65.0,False,0.0
CARD PARTY GAMES ,1581,4.238605898123325,85,30.0,False,0.0
CARD PSYCHEDELIC APPLES,1810,4.8525469168900806,163,34.0,False,0.0
CARD SUKI BIRTHDAY,1858,4.981233243967829,153,35.0,False,0.0
CARD WEDDING DAY,1506,4.037533512064343,444,28.0,False,0.0
CARDHOLDER GINGHAM CHRISTMAS TREE,374,1.002680965147453,494,7.0,False,0.0
CARDHOLDER GINGHAM STAR,323,0.8659517426273459,95,6.0,False,0.0
CARDHOLDER HOLLY WREATH METAL,506,1.35656836461126,194,9.0,False,0.0
CARNIVAL BRACELET,20,0.05361930294906166,294,0.0,False,0.0
CAROUSEL DESIGN WASHBAG,52,0.13941018766756033,471,1.0,False,0.0
CAROUSEL PONIES BABY BIB,33,0.08847184986595175,229,1.0,False,0.0
CARRIAGE,134,0.35924932975871315,78,3.0,False,0.0
CARROT CHARLIE+LOLA COASTER SET,426,1.1420911528150135,56,8.0,False,0.0
CARTOON  PENCIL SHARPENERS,3760,10.080428954423592,103,71.0,False,0.0
